Node,OPs,Note
/model.22/m.0/m/m.1/cv1/conv/Conv,29542400
/model.22/m.0/m/m.1/cv2/act/Mul,51200
/model.22/m.0/m/m.1/cv2/act/Sigmoid,1638400
/model.22/m.0/m/m.1/cv2/conv/Conv,29542400
/model.23/Add_1,33600
/model.23/Add_2,33600
/model.23/Concat,819200
/model.23/Concat_1,1024000
/model.23/Concat_2,409600
/model.23/Concat_3,33600
/model.23/Concat_4,67200
/model.23/Div_1,134400
/model.23/Mul_2,67200
/model.23/Reshape,2
/model.23/Reshape_1,2
/model.23/Reshape_2,2
/model.23/Reshape_3,2
/model.23/Reshape_4,2
/model.23/Reshape_5,2
/model.23/Reshape_6,2
/model.23/Reshape_7,2
/model.23/Reshape_8,2
/model.23/Sigmoid,43008000
/model.23/Slice,33600
/model.23/Slice_1,33600
/model.23/Sub,33600
/model.23/Sub_1,33600
/model.23/cv2.0/cv2.0.0/act/Mul,819200
/model.23/cv2.0/cv2.0.0/act/Sigmoid,26214400
/model.23/cv2.0/cv2.0.0/conv/Conv,472678400
/model.23/cv2.0/cv2.0.1/act/Mul,819200
/model.23/cv2.0/cv2.0.1/act/Sigmoid,26214400
/model.23/cv2.0/cv2.0.1/conv/Conv,472678400
/model.23/cv2.0/cv2.0.2/Conv,53248000
/model.23/cv2.1/cv2.1.0/act/Mul,204800
/model.23/cv2.1/cv2.1.0/act/Sigmoid,6553600
/model.23/cv2.1/cv2.1.0/conv/Conv,236134400
/model.23/cv2.1/cv2.1.1/act/Mul,204800
/model.23/cv2.1/cv2.1.1/act/Sigmoid,6553600
/model.23/cv2.1/cv2.1.1/conv/Conv,118169600
/model.23/cv2.1/cv2.1.2/Conv,13312000
/model.23/cv2.2/cv2.2.0/act/Mul,51200
/model.23/cv2.2/cv2.2.0/act/Sigmoid,1638400
/model.23/cv2.2/cv2.2.0/conv/Conv,118016000
/model.23/cv2.2/cv2.2.1/act/Mul,51200
/model.23/cv2.2/cv2.2.1/act/Sigmoid,1638400
/model.23/cv2.2/cv2.2.1/conv/Conv,29542400
/model.23/cv2.2/cv2.2.2/Conv,3328000
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Mul,819200
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/act/Sigmoid,26214400
/model.23/cv3.0/cv3.0.0/cv3.0.0.0/conv/Conv,8192000
/model.23/cv3.0/cv3.0.0/cv3.0.0.1/act/Mul,1024000
